text,score
"उदास_होना,अनमनाना",0
"चिंताजनक,गंभीर,चिंतनीय,नाजुक,शोचनीय,सोचनीय,नाज़ुक",-1
गुदगुदाना,-1
"संतुष्ट_करना,तृप्त_करना,तुष्ट_करना,तोषणा",1
"नाराज़,रुष्ट,कुपित,खिन्न,अप्रसन्न,नाख़ुश,ख़फ़ा,नाराज,खफा,नाखुश,उदास,अनाह्लाद,अप्रतीत",-1
अहकना,0
"जलना,ईर्ष्या_करना,द्वेष_करना,डाह_करना,कुढ़ना",-1
तरसना,0
"उड़ना,उड़ान_भरना",0
"सँभालना,संभालना,सम्हालना,सहेजना",1
देखना,0
"पर्यटन,सैरसपाटा,सैर-सपाटा,सैर,परिभ्रमण",0
ताल,0
"उड़ना,उड़ान_भरना",0
"द्रवित,द्रवीभूत,दयार्द्र",0
"रुकना,ठहरना,रहना",0
लोटना,0
बहना,0
"हिलना,डोलना",0
"टहलना,घूमना,विचरना,सैर_करना",-1
"गेंद,बाल,बॉल",0
"थरथराना,थर्राना,थरहराना,दहलना,काँपना,कंपित_होना,कंपन_होना",-1
"धड़कना,स्पंदित_होना",0
"झलना,डुलाना,हिलाना,डोलाना",-1
हिलना,0
"झटकना,झटकारना",1
"फेंटाई,फेंट",0
"नर्तक,नृतक",0
"टहलना,घूमना,विचरना,सैर_करना",-1
"टहलना,घूमना,विचरना,सैर_करना",-1
"मुड़ना,घूमना",0
ठिठकना,0
"लाँघना,नाँधना,लांघना,नांधना,फाँदना,डाँकना,फांदना,डांकना",-1
पथराना,0
"लँगड़ाना,लँगड़ाहट,लँगड़ापन,भचक",-1
"लाँघना,नाँधना,लांघना,नांधना,फाँदना,डाँकना,फांदना,डांकना",-1
भटकना,0
"चलाना,चालित_करना,चालू_करना,गत्वरित_करना",1
"चालक,ड्राइवर",0
"दूधिया,दुधिया",0
"बेलरसी,बेलरसी_भाषा,बेलरसी-भाषा",0
जैविक,1
"वानस्पतिक,वनस्पतीय",0
"सुलझा,उलझनहीन",0
"पंक्ति,क़तार,कतार,अवली,श्रेणी,शृंखला,पंगती,पंगत,पांत,ताँता,ताँती,लाइन",0
"दूसरी_ओर_ले_जाना,विपरीत_दिशा_में_ले_जाना,डाइवर्ट_करना",0
जलना,0
"तैराकी,पैराकी,तैराई,पैराई",0
चढ़ना,0
"डूबना,ढलना,अस्त_होना,अस्तगत_होना",-1
"पतन,अवनति,अधोपतन,अधोगमन,अधोगति,अपकर्षण,अधःपतन,अधःपात,अपध्वंस,अपभ्रंश,गिराव,अभिपतन,च्युति",-1
"रीफ,रीफ़",0
गिरना,-1
उतरना,-1
"निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा",-1
"धँसना,धसकना,धँसकना,बैठना",0
"भुगतान_कृत,अदा,चुकाया_हुआ,चुकता",1
"अगला,दूसरा",0
पकड़ना,0
"भुजा,हाथ,बाज़ू,हस्त,बाँह,कर,बाहु,बाजू",1
"पीछा_करना,पछियाना,पीछे_लगना",-1
"पहुँचना,मिलना",1
पहुँचना,0
"पकड़ना,लेना",0
"जलाना,प्रज्वलित_करना",0
"अधिवेशन,बैठक,जलसा,सभा,महफ़िल,महफिल,मजलिस,अंजुमन,मण्डली,मंडली,इजलास",0
"जागना,जगना,आँख_खोलना,सोकर_उठना,उठना",1
"बचाना,रखना",1
"धाय,धाय_माँ,दाई,धाई,धात्री,अन्ना,मातृका",0
"बाढ़,जल-प्लावन,सैलाब,प्लावन,प्लव",-1
सूखना:1,0
सूखना:1,0
"झुलसन,झुरसन,झौंस",0
"बढ़ाना,साथ_देना,सहारा_देना",1
छँटना,0
"बनवाना,तैयार_करवाना,निर्माण_करवाना",1
"विकसित_होना,फैलना",0
"मोबाइल,सेलफोन,सेल,मोबाइल_फोन,मोबाइल_फ़ोन,चल_दूरभाष",0
"दिमाग़ी,दिमागी",0
"रासायनिक,रसायनिक",0
"किनारेदार,कोरदार,किनारीदार",0
"शहरी,नगरीय,नागरिक,शहरुआ,शहरुवा",0
"विकसित_होना,फैलना",0
"टूटना,उतरना",-1
"चाकना,हद_बाँधना,हद_बांधना",0
सिकुड़ना,-1
"रीफ,रीफ़",0
औपनिवेशिक,0
"संवैधानिक,संविधानीय,वैधानिक,विधानीय",0
"अभ्यस्त,आदी",1
"दंत्य,दंतीय,दंत_विषयक",0
"सुपाच्य,सहज_पाच्य,हलका,हल्का,पथ्य",0
"पचित,पचा,हज़म,हज़्म,हजम,हज्म,पक्व,परिपक्व",1
"रुंडित,रुण्डित",0
"अकारण,बेमतलब,निष्कारण,कारणहीनतः,अनिमित्त",-1
"भारी,वजनी,बोझल,बोझिल,वज़नी,बोझैल",-1
"दूभर,दुर्भर",-1
"अकारण,बेमतलब,निष्कारण,कारणहीनतः,अनिमित्त",-1
"भीषण,भयानक,अत्यधिक,घनघोर,भारी",-1
पकाना,0
किशोर,0
फूलना,1
"प्रसारित_होना,फैलना",0
"बिगाड़ना,खराब_करना",0
बैठना,0
भरना,-1
फुलाना,0
अर्थशास्त्रीय,0
"सम्पादकीय,संपादकीय",1
"ई-मेल,ईमेल,ई_मेल,ई-पत्र,ईपत्र,ई_पत्र",0
"स्टोनियाई,स्टोनिआई,स्टोनियाई_भाषा,स्टोनिआई_भाषा,स्टोनियाई-भाषा,स्टोनिआई-भाषा",0
"अभिजात,अभिजात्य,उच्च_वंशीय,उच्च_कुलीन",0
अभ्यस्त_होना,1
"अँगड़ाना,अँगड़ाई_लेना,अंगड़ाना,अंगड़ाई_लेना",-1
"रंगरेज,रंगरेज़,रङ्गरेज़,रङ्गरेज,रँगिया,रंजक,रञ्जक,रंगरेज़ा,रङ्गरेजा,रंगाजीव,रङ्गाजीव,रंगसाज़,रंगसाज,रङ्गसाज़,रङ्गसाज,रंगभरिया,रंगावतारक,रङ्गावतारक,लिलारी",0
छोड़ना,-1
"मुसकान,मुस्कान,मुस्कुराहत,मुस्कराहट,मुसकुराहट,मुसकराहट",1
"तन्दुरुस्त_बनाना,तंदुरुस्त_बनाना,स्वस्थ_बनाना,भला-चंगा_बनाना,चंगा_बनाना",0
शून्य,0
शून्य,0
"खिलखिलाना,खिल_खिल_करना,ठट्ठा_लगाना",1
फूटना,0
"निराना,सोहना,नींदना,निराई_करना,निंदाई_करना,निकाना",0
"बढ़ाना,लंबा_करना,लम्बा_करना",1
"भुनना,भुँजना,भुंजना",0
"मूसर,मूसल,मुशल,गाकील",1
"दिखाना,दिखलाना",-1
"खंडनीय,भंजनीय",0
"अध्याय,पाठ,परिच्छेद,अनुच्छेद",1
"कूटना,कुटाई_करना",0
"फूँकना,फूंकना",0
"टलना,हटना,टरना",-1
उठाना,1
मरना,-1
"नहाना,स्नान_करना,अन्हाना",0
"घनिष्ठ_मित्र,अभिन्न_मित्र,जिगरी_दोस्त,जिगरी_यार,पक्का_दोस्त,अज़ीज़,अजीज",0
अधिज,0
"तिपहिया,तीनपहिया",0
"मानसिक,मनः,दिमाग़ी,दिमागी",1
"जन्म_लेना,जनमना,पैदा_होना,प्रसूत_होना,आना",0
रोकना,-1
"मूड़ना,मूँड़ना,मूंड़ना",0
गरम,0
"तपना,तप्त_होना,गरम_होना",1
"दागना,दाग़ना,निशान_लगाना,आँकना",-1
"फोड़ा,व्रण",0
"फोड़ा,व्रण",0
"बसना,रहना,निवास_करना",0
"तानना,खींचना,खीचना",0
"तानना,खींचना,खीचना",0
"पाखंड,ढोंग,आडंबर,ढकोसला,प्रपंच,आडम्बर,दिखावा,दिखावतीपन,बनावट,ताम-झाम,तामझाम,तमेला_झमेला,तमेला-झमेला,दिखावटीपन,तड़क_भड़क,चमक-दमक,ठाटबाट,ठाट,टीमटाम,टीम-टाम,अटब्बर,अड़ाड़ा,बाँकपन",-1
"फूँकना,फूंकना",0
फूटना,0
"उड़ना,गायब_होना,छू-मंतर_होना,उड़न-छू_होना,छूमंतर_होना,उड़नछू_होना",-1
"विलुप्त_होना,अदृश्य_होना,लुप्त_होना,ग़ायब_होना,मिटना",-1
चीरा,0
"रीफ,रीफ़",0
"सँवरना,सजना,बनना-ठनना,शृंगार_करना,सजना-धजना",0
टूटना,0
"रिक्त,ख़ाली,खाली,रीता,शून्य",-1
"पनिया,पनिहा,पनियाँ,पनीयल",0
"पूरक,संपूरक",-1
"अनुपम,अतुलनीय,अद्वितीय,अनोखा,असाधारण,लाजवाब,बेजोड़,निराला,न्यारा,अप्रतिम,अजोड़,अतुल,अतुलित,अद्वैत,एकल,अनन्यसाधारण,सर्वोकृष्ट,अनुत्तम,उपमारहित,अनुपमित,अकेला,अनुपमेय,अनूप,अपूर्व,वहीद,अप्रतिमान,अप्रतिरूप,अप्रतुल,अभूत",1
किण्वन_कराना,0
मिटाना,0
"सुपाच्य,सहज_पाच्य,हलका,हल्का,पथ्य",0
छींक,0
उठना,0
"सँभलना,संभलना,सम्हलना",1
"मानवीय,इंसानी,इन्सानी,पौरुषेय,मानुषिक,मानवी",0
आदर्शवादी,1
"उद्योगी,उद्यमी,उद्योग_कर्ता,उद्यम_कर्ता",1
संस्थागत,0
ओष्ठ्य,0
सड़ा,-1
झाड़ना,-1
"रौंद,रौंदाई",0
"जलाना,प्रज्वलित_करना",0
"जलाना,प्रज्वलित_करना",0
"झुलसना,झुरसना,झौंसना,झाँसना,भुँजना,भुनना,झांसना,भुंजना",-1
"खाँसी,खोंखी,कास,काश,कास_रोग,काश_रोग,धंगा,खांसी",-1
"जानना,समझना,बूझना",1
"जानना,ज्ञान_होना,ज्ञात_होना,मालूम_होना,अभिज्ञ_होना,परिचित_होना,आना",1
"जानना,समझना,बूझना",1
"जानना,समझना,बूझना",1
"प्रशिक्षित_करना,प्रशिक्षण_देना,योग्य_बनाना",0
"पढ़ना,अध्ययन_करना",0
"वयस्क,बालिग,सयाना,स्याना,अपोगंड,बालिग़",-1
"जानना,समझना,बूझना",1
"जानना,समझना,बूझना",1
उठना,0
अनुबोधक,0
भूलना,-1
"शाश्वत,नित्य,अविनाशी,सनातन,चिरस्थायी,चिरस्थाई,चिर-स्थायी,चिर-स्थाई,अविनासी,अकाल,अखीन,अच्युत,अनंत,अनन्त,अनाशी",1
तैयार,1
तैयार,1
"लिखवाना,लिखाना",0
"भुगतान_कृत,अदा,चुकाया_हुआ,चुकता",1
"घायल,जख्मी,ज़ख़्मी,आहत,क्षत,अपचायित,चोटिल,अभिप्रहत",-1
"जाँचना,जाँच_करना",0
परीक्षण,0
"अश्रुपूर्ण,डबडबा,डबकौंहाँ,डभकौंहाँ,अश्रुयुक्त,साश्रु,अश्रुपूरित",-1
"सिसकना,सिसकी_भरना,सिसकी_लेना,सुबकना,सुबकी_लेना",-1
"चुनवाना,चुनाना,छँटवाना,छंटवाना",0
शून्य,0
"अनुमति_दत्त,अनुमति_प्रदत्त,स्वीकृत",1
"पनिया,पनिहा,पनियाँ,पनीयल",0
"जलाना,प्रज्वलित_करना",0
"ग्रह,खग",0
रचना,0
"फूँकना,फूंकना",0
"चाहना,आशा_करना,अपेक्षा_करना,अपेक्षा_रखना,उम्मीद_करना",1
"पकड़ना,लेना",0
"साहुल,अधोलंब,अधोलम्ब,सौल,सौला",0
"स्थानीय,आंचलिक,स्थानिक,अंचलीय",0
"तिथि,चांद्र_दिवस,मिती",0
"मादरी,मातृक",0
चिकित्सीय,1
"चुकाना,भुगतान_करना,देना,अदा_करना,चुकता_करना,भरना,भुगताना,पटाना",1
"जगह,स्थान",0
"जँभाई,उबासी,जम्हाई,जमहाई,जम्भाई",0
"थोपना,ठेलना,मत्थे_मढ़ना,ठेल_देना,डालना,लादना",-1
"बताना,बतलाना,सिखाना,सिखलाना,निर्देश_करना",0
"परित्याग_करना,परित्यागना,त्यागना,तजना,त्याग_करना,छोड़ना",-1
"निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा",-1
"सुड़कना,सुरकना",-1
"कार्यक्रम,प्रोग्राम",0
"भागना,जी_चुराना",0
बचना,-1
"सीख_देना,सिखलाना,सिखाना,शिक्षा_देना,बताना",0
"बताना,बतलाना,जनाना",0
"छेड़ना,छेड़छाड़_करना,छेड़खानी_करना",-1
"हँसी-मज़ाक़,हँसी-मजाक,हँसी_मज़ाक़,हँसी_मजाक,खिलवाड़,खेलवाड़,दिल्लगी,ठिठोली,ठट्ठा,हास्य-परिहास,हास-परिहास,विनोद,कौतुक,हँसी,परिहास,चुहल,प्रहसन,मज़ाक,मजाक,हास्य,विनोदोक्ति,अभिहास",0
"वंदना,वंदन,स्तुति,प्रार्थना,अभिवंदना,अभिवन्दना,अभिवंदन,अभिवन्दन",1
"भीड़,जमघट,हुजूम,जमाव,जमावड़ा,भीड़-भाड़,भीड़भाड़,चहल-पहल,चहलपहल,मेला,मजमा,ठट,ठठ,अंबोह",1
"तुरही_वादक,तुर्य_वादक,तुरमची",0
"आशीर्वाद,आशीष,आशीर्वचन,दुआ,असीस",1
"सुई_लगाना,इंजैकश्न_लगाना",0
ललकारना,0
"चेतावनी,तम्बीह",-1
"वचन_देना,वादा_करना,जबान_देना,करार_करना",1
"मानना,मन्नत_करना",0
"जलाना,प्रज्वलित_करना",0
"संबोधित_करना,संबोधन_करना",0
देखना,0
वर्तमान,0
शुभकामना_देना,1
"क्षमा,माफ़ी,माफी,तितिक्षा,अफ़ू,अफू",-1
"धमा-चौकड़ी,धमाचौकड़ी,उछल-कूद,उछलकूद,कूद-फाँद,कूदफाँद",0
"गरजना,दहाड़ना,हुंकारना,गरराना,तड़पना,तड़फना,डंकना,चिल्लाना",-1
"फुसफुसाहट,फुसफुस,फुस-फुस,खुसुफुसाहट,खुसुरफुसुर,खुसफुसाहट,खुसरफुसर,खुसर-फुसर,खुसुर-फुसुर,खुसखुस,खुस-खुस,खुसपुस,खुस_-फुस",-1
बजना,0
"दिखाना,दिखलाना",-1
"राजकीय,राज्य_विषयक",0
"रोमंथक,रोमंथक_प्राणी,रोमन्थक,रोमन्थक_पशु,रोमंथक,रोमन्थक",-1
"ग्रामीण,देहाती,गँवई,ग्राम्य,ग्रामीय,ग्रामिक,गवैहाँ",1
मंचीय,0
"विद्यालयी,विद्यालयीन,विद्यालयीय,स्कूली,पाठशालेय",0
वैज्ञानिक,0
साचिविक,0
"सांप्रदायिक,साम्प्रदायिक",0
"कुरबान,बलिदान,कुर्बान,क़ुरबान,क़ुर्बान,निछावर,न्योछावर,न्यौछावर,फिदा,फ़िदा",1
सामाजिक,0
सौर,0
"जोखिमपूर्ण,ख़तरनाक,खतरनाक,संकटपूर्ण,संकटमय,संकटापन्न,रिस्की",-1
"सूफ़ी,सूफी",0
प्रतीकात्मक,0
"तकनीकी,तकनीक_विषयक,प्राविधिक",1
"कालवाचक,कालवाची",1
"क्षेत्रीय,आंचलीय,अंचलिक",0
"पारदर्शक,पारदर्शी",0
"पेचदार,पेचवाला,पेंचदार,पेंचवाला,पेचीदा,पेचीला",-1
"दुपहिया,दोपहिया",0
"वेद,निगम",0
"विद्युतीय,वैद्युतिक",1
"वैधानिक,विधानीय",0
साहित्यिक,0
"रेंगनेवाला,सरीसृप,सर्पी",-1
"चमकीला,चमकदार,चकाचक,चमकता,चमाचम,झकाझक",0
"सरकारी,शासकीय",0
प्रतिदीप्तिशील,-1
"तेजाबी,तेज़ाबी",-1
"अर्थगत,अर्थ-संबंधी,अर्थीय",0
"प्रकाशक,द्योतक",0
"आर्थिक,माली,वित्तीय,रुपये-पैसे_का",1
"अनुपयोगी,अनावश्यक,उपयोगहीन,निरर्थक,बेकार,व्यर्थ,फालतू,लंद-फंद,अकाज,अकारज,अकारथ,अकारत,अनर्थक,बेफ़ायदा,बेफायदा,बेकाम",-1
"इतरलिंगी,विषमलिंगी,इतरलिंगीय,विषमलिंगीय",1
"ऊँचा,उच्च,उन्नत,तुंग,बुलंद,बुलन्द,उतुंग,उतंग,अध्यारूढ़,ऊर्द्ध्व,ऊर्ध्व",1
"ऊँचा,उच्च",1
"अकुलीन,निम्न_वंशीय,छुतिहर,अकुल,अकुली",0
"अंतरीय,अन्तरीय",0
"उठा,उभरा,उभड़ा,उभारदार,उभाड़दार",0
"ऊँचा,उच्च,उन्नत,तुंग,बुलंद,बुलन्द,उतुंग,उतंग,अध्यारूढ़,ऊर्द्ध्व,ऊर्ध्व",1
"ध्वन्यात्मक,ध्वनिमय,ध्वनि_स्वरूप",0
